algorithm_family,algorithm,nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,runs,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,dcr_mean,dcr_std,dcr_ci95_low,dcr_ci95_high,tx_packets_mean,tx_packets_std,tx_packets_ci95_low,tx_packets_ci95_high,energy_mj_mean,energy_mj_std,energy_mj_ci95_low,energy_mj_ci95_high,energy_tx_mj_mean,energy_tx_mj_std,energy_tx_mj_ci95_low,energy_tx_mj_ci95_high,energy_rx_mj_mean,energy_rx_mj_std,energy_rx_mj_ci95_low,energy_rx_mj_ci95_high,energy_infer_mj_mean,energy_infer_mj_std,energy_infer_mj_ci95_low,energy_infer_mj_ci95_high,energy_consensus_mj_mean,energy_consensus_mj_std,energy_consensus_mj_ci95_low,energy_consensus_mj_ci95_high,energy_estimate_mj_mean,energy_estimate_mj_std,energy_estimate_mj_ci95_low,energy_estimate_mj_ci95_high,energy_prediction_mj_mean,energy_prediction_mj_std,energy_prediction_mj_ci95_low,energy_prediction_mj_ci95_high,collisions_mean,collisions_std,collisions_ci95_low,collisions_ci95_high,mean_lead_time_s_mean,mean_lead_time_s_std,mean_lead_time_s_ci95_low,mean_lead_time_s_ci95_high,ai_compute_energy_mj_mean,ai_compute_energy_mj_std
intelligent_dstep,dstep_full,20,500,500,log_normal,1.25,10,0.99744,0.008095430810031038,0.9924224,1.0024576,0.995,0.01581138830084191,0.9852,1.0048,35.0,3.858612300930075,32.60840731821751,37.39159268178249,348.91783,9.425039782415292,343.0761298209745,354.7595301790255,14.53845,1.5871986525881934,13.554694083099516,15.522205916900482,37.08,4.645255644203019,34.20084072271088,39.95915927728912,116.25,0.0,116.25,116.25,26.25,0.0,26.25,26.25,82.59,2.5731303892340924,80.99515726167124,84.18484273832877,25.80939,0.8041091419148967,25.31099799034033,26.30778200965967,161.7,26.145107891662384,145.49509424073477,177.9049057592652,2.27603,0.6183361743870042,1.8927812685353516,2.6592787314646484,250.89939,3.3772395303626936
classical_baseline,event_driven,20,500,500,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,274.02386,8.851218996047947,268.53781762909375,279.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.6,702.8363488987557,6278.977517764139,7150.222482235862,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,413.52386,8.851218996047947,408.03781762909375,419.0099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,139.5,0.0,139.5,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,139.5,0.0
intelligent_dstep,dstep_full,20,500,500,log_normal,1.5,10,0.99744,0.008095430810031038,0.9924224,1.0024576,0.995,0.01581138830084191,0.9852,1.0048,35.0,3.858612300930075,32.60840731821751,37.39159268178249,399.09770000000003,10.098143613445878,392.83880574423756,405.3565942557625,14.53845,1.5871986525881934,13.554694083099516,15.522205916900482,37.08,4.645255644203019,34.20084072271088,39.95915927728912,139.5,0.0,139.5,139.5,31.5,0.0,31.5,31.5,99.108,3.0877564670809106,97.19418871400549,101.02181128599452,30.97125,0.9649238959627856,30.373183973126714,31.569316026873288,161.7,26.145107891662384,145.49509424073477,177.9049057592652,2.27603,0.6183361743870042,1.8927812685353516,2.6592787314646484,301.07925,4.052680363043688
classical_baseline,event_driven,20,500,500,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,274.02386,8.851218996047947,268.53781762909375,279.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,log_normal,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.6,702.8363488987557,6278.977517764139,7150.222482235862,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,460.02386,8.851218996047947,454.53781762909375,465.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,186.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,186.0,0.0
intelligent_dstep,dstep_full,20,500,500,log_normal,2.0,10,0.99744,0.008095430810031038,0.9924224,1.0024576,0.995,0.01581138830084191,0.9852,1.0048,35.0,3.858612300930075,32.60840731821751,37.39159268178249,499.45745,11.445176504949337,492.36365610825607,506.5512438917439,14.53845,1.5871986525881934,13.554694083099516,15.522205916900482,37.08,4.645255644203019,34.20084072271088,39.95915927728912,186.0,0.0,186.0,186.0,42.0,0.0,42.0,42.0,132.144,4.117008622774551,129.59225161867397,134.69574838132604,41.295,1.2865651946170462,40.49757863083562,42.092421369164384,161.7,26.145107891662384,145.49509424073477,177.9049057592652,2.27603,0.6183361743870042,1.8927812685353516,2.6592787314646484,401.43899999999996,5.403573817391598
classical_baseline,event_driven,20,500,500,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,274.02386,8.851218996047947,268.53781762909375,279.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,log_normal,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.6,702.8363488987557,6278.977517764139,7150.222482235862,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,log_normal,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,553.02386,8.851218996047924,547.5378176290938,558.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,279.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,279.0,0.0
intelligent_dstep,dstep_full,20,500,500,log_normal,3.0,10,0.99744,0.008095430810031038,0.9924224,1.0024576,0.995,0.01581138830084191,0.9852,1.0048,35.0,3.858612300930075,32.60840731821751,37.39159268178249,700.17695,14.141452031625949,691.4119872229771,708.9419127770229,14.53845,1.5871986525881934,13.554694083099516,15.522205916900482,37.08,4.645255644203019,34.20084072271088,39.95915927728912,279.0,0.0,279.0,279.0,63.0,0.0,63.0,63.0,198.216,6.175512934161821,194.38837742801098,202.04362257198903,61.9425,1.9298477919255712,60.74636794625343,63.138632053746576,161.7,26.145107891662384,145.49509424073477,177.9049057592652,2.27603,0.6183361743870042,1.8927812685353516,2.6592787314646484,602.1585,8.105360726087376
classical_baseline,event_driven,20,500,500,log_normal,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,274.02386,8.851218996047947,268.53781762909375,279.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,log_normal,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.6,702.8363488987557,6278.977517764139,7150.222482235862,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,log_normal,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,646.02386,8.851218996047924,640.5378176290938,651.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,372.0,0.0,372.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,372.0,0.0
intelligent_dstep,dstep_full,20,500,500,log_normal,4.0,10,0.99744,0.008095430810031038,0.9924224,1.0024576,0.995,0.01581138830084191,0.9852,1.0048,35.0,3.858612300930075,32.60840731821751,37.39159268178249,900.89645,16.839494377685785,890.459223251699,911.333676748301,14.53845,1.5871986525881934,13.554694083099516,15.522205916900482,37.08,4.645255644203019,34.20084072271088,39.95915927728912,372.0,0.0,372.0,372.0,84.0,0.0,84.0,84.0,264.288,8.234017245549103,259.18450323734794,269.3914967626521,82.59,2.5731303892340924,80.99515726167124,84.18484273832877,161.7,26.145107891662384,145.49509424073477,177.9049057592652,2.27603,0.6183361743870042,1.8927812685353516,2.6592787314646484,802.8779999999999,10.807147634783195
classical_baseline,event_driven,20,500,500,log_normal,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,274.02386,8.851218996047947,268.53781762909375,279.5099023709063,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.46600000000001,2.699399933318515,81.79289458742134,85.13910541257867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.5,543.4025007099045,3461.6956406589857,4135.304359341015,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,log_normal,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6714.6,702.8363488987557,6278.977517764139,7150.222482235862,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,rician,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,283.05386,9.13788650159324,277.3901392683521,288.7175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,9.3,0.0,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,9.3,0.0
intelligent_dstep,dstep_full,20,500,500,rician,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.8,3.359894178227774,34.717516013133455,38.88248398686654,119.4166,6.878948466476869,115.1529835680461,123.68021643195391,15.34925,1.4101891703282616,14.475205696851672,16.223294303148325,37.566,5.3692792812443635,34.238086223232344,40.89391377676766,9.3,0.0,9.3,9.3,2.1,0.0,2.1,2.1,6.6296,0.2386346347219716,6.481692721032548,6.777507278967452,2.0717499999999998,0.07457332335061621,2.025528975322671,2.1179710246773285,153.5,25.10975905897944,137.93681009561342,169.06318990438658,1.90721,0.9977502943567037,1.2887979606109567,2.5256220393890434,20.10135,0.31320795807258794
classical_baseline,event_driven,20,500,500,rician,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,273.75386,9.137886501593245,268.09013926835206,279.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,rician,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.8,632.7795473587587,5680.599173220884,6465.000826779116,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,rician,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,297.00386,9.137886501593245,291.34013926835206,302.6675807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,23.25,0.0,23.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,23.25,0.0
intelligent_dstep,dstep_full,20,500,500,rician,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.8,3.359894178227774,34.717516013133455,38.88248398686654,149.56862,7.345619133091807,145.01575809220242,154.1214819077976,15.34925,1.4101891703282616,14.475205696851672,16.223294303148325,37.566,5.3692792812443635,34.238086223232344,40.89391377676766,23.25,0.0,23.25,23.25,5.25,0.0,5.25,5.25,16.573999999999998,0.5965865868049297,16.20423180258137,16.943768197418628,5.1794,0.1864175718946878,5.0638571918791815,5.294942808120819,153.5,25.10975905897944,137.93681009561342,169.06318990438658,1.90721,0.9977502943567037,1.2887979606109567,2.5256220393890434,50.2534,0.7830041577866065
classical_baseline,event_driven,20,500,500,rician,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,273.75386,9.137886501593245,268.09013926835206,279.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,rician,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.8,632.7795473587587,5680.599173220884,6465.000826779116,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,rician,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,320.25386,9.137886501593245,314.59013926835206,325.9175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,46.5,0.0,46.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,46.5,0.0
intelligent_dstep,dstep_full,20,500,500,rician,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.8,3.359894178227774,34.717516013133455,38.88248398686654,199.822,8.124224426847018,194.78655353140235,204.85744646859766,15.34925,1.4101891703282616,14.475205696851672,16.223294303148325,37.566,5.3692792812443635,34.238086223232344,40.89391377676766,46.5,0.0,46.5,46.5,10.5,0.0,10.5,10.5,33.147999999999996,1.1931731736098594,32.40846360516274,33.887536394837255,10.35875,0.3728666167530808,10.127644876613358,10.589855123386643,153.5,25.10975905897944,137.93681009561342,169.06318990438658,1.90721,0.9977502943567037,1.2887979606109567,2.5256220393890434,100.50675,1.566039790362943
classical_baseline,event_driven,20,500,500,rician,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,273.75386,9.137886501593245,268.09013926835206,279.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,rician,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.8,632.7795473587587,5680.599173220884,6465.000826779116,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,343.50386,9.137886501593245,337.84013926835206,349.1675807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,69.75,0.0,69.75,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,69.75,0.0
intelligent_dstep,dstep_full,20,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.8,3.359894178227774,34.717516013133455,38.88248398686654,250.07537,8.9035914723654,244.55686683196794,255.59387316803205,15.34925,1.4101891703282616,14.475205696851672,16.223294303148325,37.566,5.3692792812443635,34.238086223232344,40.89391377676766,69.75,0.0,69.75,69.75,15.75,0.0,15.75,15.75,49.722,1.7897597604147888,48.61269540774411,50.83130459225589,15.53815,0.559284187848877,15.191502068987695,15.884797931012304,153.5,25.10975905897944,137.93681009561342,169.06318990438658,1.90721,0.9977502943567037,1.2887979606109567,2.5256220393890434,150.76015,2.3490439479593532
classical_baseline,event_driven,20,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,273.75386,9.137886501593245,268.09013926835206,279.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,rician,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.8,632.7795473587587,5680.599173220884,6465.000826779116,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,distributed_edge,20,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,366.75386,9.137886501593245,361.09013926835206,372.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,93.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62048,0.4455667197825459,0.3443148859197616,0.8966451140802385,93.0,0.0
intelligent_dstep,dstep_full,20,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.8,3.359894178227774,34.717516013133455,38.88248398686654,300.32875,9.683560854842836,294.3268168002185,306.3306831997815,15.34925,1.4101891703282616,14.475205696851672,16.223294303148325,37.566,5.3692792812443635,34.238086223232344,40.89391377676766,93.0,0.0,93.0,93.0,21.0,0.0,21.0,21.0,66.29599999999999,2.386346347219719,64.81692721032547,67.77507278967451,20.7175,0.7457332335061616,20.255289753226716,21.179710246773286,153.5,25.10975905897944,137.93681009561342,169.06318990438658,1.90721,0.9977502943567037,1.2887979606109567,2.5256220393890434,201.0135,3.132079580725886
classical_baseline,event_driven,20,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,346.7,16.200480102625217,336.6588384027433,356.7411615972567,273.75386,9.137886501593245,268.09013926835206,279.4175807316479,144.15786,6.73615962667156,139.98274500786067,148.33297499213933,83.196,2.8971986469691733,81.4002976745574,84.9917023254426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.2,506.5819666045061,3108.2172441366315,3736.182755863368,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
classical_baseline,periodic,20,500,500,rician,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,600.0,0.0,600.0,600.0,403.88,0.0,403.88,403.88,249.48,0.0,249.48,249.48,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.8,632.7795473587587,5680.599173220884,6465.000826779116,0.62448,0.4455667197825459,0.3483148859197616,0.9006451140802385,0.0,0.0
